country,year,sex,age,suicides_no,population,HDI for year,gdp_for_year ($),suicides/100K
Russian Federation,1994,male,55-74 years,11431,11006300,0.0,395077301248,103.85869910869229
Russian Federation,1994,male,25-34 years,131,10947200,0.0,395077301248,1.1966530254311605
Russian Federation,1994,male,15-24 years,5177,10518500,0.0,395077301248,49.218044397965485
Russian Federation,1994,female,75+ years,1454,4526500,0.0,395077301248,32.12194852535071
Russian Federation,1994,female,55-74 years,3489,16977700,0.0,395077301248,20.5504868150574
Russian Federation,1994,female,35-54 years,3257,20124300,0.0,395077301248,16.18441386781155
Russian Federation,1994,female,25-34 years,1198,10708700,0.0,395077301248,11.18716557565344
Russian Federation,1994,female,15-24 years,915,10036800,0.0,395077301248,9.116451458632234
Russian Federation,1994,male,5-14 years,364,11857400,0.0,395077301248,3.0698129438156765
Russian Federation,1994,female,5-14 years,75,11447200,0.0,395077301248,0.6551820532531973
Russian Federation,1995,male,35-54 years,2176,19249600,0.0,395531066563,11.304130994929764
Russian Federation,1995,male,55-74 years,11152,11227000,0.0,395531066563,99.33196757815979
Russian Federation,1995,male,75+ years,1182,1258900,0.0,395531066563,93.89149257288108
Russian Federation,1995,male,25-34 years,9787,10700700,0.0,395531066563,91.46130626968329
Russian Federation,1995,male,15-24 years,5733,10678300,0.0,395531066563,53.68832117471882
Russian Federation,1995,female,75+ years,1546,4436700,0.0,395531066563,34.84571866477337
Russian Federation,1995,female,55-74 years,3499,17293700,0.0,395531066563,20.23280154044536
Russian Federation,1995,female,35-54 years,3328,20339300,0.0,395531066563,16.36241168575123
Russian Federation,1995,female,25-34 years,1179,10375900,0.0,395531066563,11.362869726963444
Russian Federation,1995,female,15-24 years,13,10253200,0.0,395531066563,0.12678968517145867
Russian Federation,1995,male,5-14 years,355,11854400,0.0,395531066563,2.9946686462410583
Russian Federation,1995,female,5-14 years,78,11419400,0.0,395531066563,0.6830481461372752
Russian Federation,1996,male,35-54 years,2562,19507100,0.0,391719993757,13.133679532067811
Russian Federation,1996,male,75+ years,1192,1242800,0.0,391719993757,95.91245574509172
Russian Federation,1996,male,55-74 years,1754,11361400,0.0,391719993757,15.438238245286671
Russian Federation,1996,male,25-34 years,9214,10443600,0.0,391719993757,88.22628212493775
Russian Federation,1996,male,15-24 years,5784,10772000,0.0,391719993757,53.69476420349053
Russian Federation,1996,female,75+ years,1418,4369100,0.0,391719993757,32.455196722437115
Russian Federation,1996,female,55-74 years,325,17502200,0.0,391719993757,1.85690941710185
Russian Federation,1996,female,35-54 years,2953,20618800,0.0,391719993757,14.32188100180418
Russian Federation,1996,female,25-34 years,1127,10062400,0.0,391719993757,11.200111305453968
Russian Federation,1996,female,15-24 years,94,10409100,0.0,391719993757,0.9030559798637731
Russian Federation,1996,male,5-14 years,32,11716700,0.0,391719993757,0.27311444348664726
Russian Federation,1996,female,5-14 years,78,11267400,0.0,391719993757,0.6922626337930666
Russian Federation,1997,male,75+ years,125,1241100,0.0,404926534140,10.071710579324792
Russian Federation,1997,male,35-54 years,18973,19913400,0.0,404926534140,95.27755179929093
Russian Federation,1997,male,55-74 years,1726,11327500,0.0,404926534140,15.237254469212093
Russian Federation,1997,male,25-34 years,8222,10242100,0.0,404926534140,80.27650579471006
Russian Federation,1997,male,15-24 years,578,10874000,0.0,404926534140,5.315431304027957
Russian Federation,1997,female,75+ years,1424,4360900,0.0,404926534140,32.653809993349995
Russian Federation,1997,female,55-74 years,318,17453600,0.0,404926534140,1.8219736902415546
Russian Federation,1997,female,35-54 years,2819,21047500,0.0,404926534140,13.393514669200618
Russian Federation,1997,female,25-34 years,15,9833800,0.0,404926534140,0.1525351339258476
Russian Federation,1997,female,15-24 years,945,10556600,0.0,404926534140,8.951745827254987
Russian Federation,1997,male,5-14 years,346,11444500,0.0,404926534140,3.023286294726725
Russian Federation,1997,female,5-14 years,76,10988200,0.0,404926534140,0.6916510438470359
Russian Federation,1998,male,35-54 years,1858,20487900,0.0,270953116950,9.068767418817936
Russian Federation,1998,male,75+ years,111,1261400,0.0,270953116950,8.799746313619787
Russian Federation,1998,male,55-74 years,9683,11058100,0.0,270953116950,87.56477152494551
Russian Federation,1998,male,25-34 years,7634,10104200,0.0,270953116950,75.5527404445676
Russian Federation,1998,male,15-24 years,5729,11040600,0.0,270953116950,51.89029581725631
Russian Federation,1998,female,75+ years,1431,4434700,0.0,270953116950,32.26824813403387
Russian Federation,1998,female,55-74 years,2917,17046200,0.0,270953116950,17.112318287946874
Russian Federation,1998,female,35-54 years,2715,21695000,0.0,270953116950,12.514404240608435
Russian Federation,1998,female,25-34 years,92,9685600,0.0,270953116950,0.9498637152060792
Russian Federation,1998,female,15-24 years,927,10752700,0.0,270953116950,8.62109051680043
Russian Federation,1998,male,5-14 years,333,11006800,0.0,270953116950,3.025402478467856
Russian Federation,1998,female,5-14 years,79,10548900,0.0,270953116950,0.7488932495331266
Russian Federation,1999,male,55-74 years,169,10669100,0.0,195905767669,1.584013646886804
Russian Federation,1999,male,35-54 years,275,21016400,0.0,195905767669,1.3085019318246702
Russian Federation,1999,male,75+ years,1128,1310400,0.0,195905767669,86.08058608058609
Russian Federation,1999,male,25-34 years,811,10022400,0.0,195905767669,8.091874201787995
Russian Federation,1999,male,15-24 years,612,11232900,0.0,195905767669,5.448281387709319
Russian Federation,1999,female,75+ years,149,4569600,0.0,195905767669,3.2606792717086837
Russian Federation,1999,female,55-74 years,372,16457600,0.0,195905767669,2.2603538790589153
Russian Federation,1999,female,35-54 years,3128,22337800,0.0,195905767669,14.003169515350661
Russian Federation,1999,female,25-34 years,141,9616300,0.0,195905767669,1.4662604120087768
Russian Federation,1999,female,15-24 years,18,10957600,0.0,195905767669,0.16426954807622107
Russian Federation,1999,male,5-14 years,42,10490300,0.0,195905767669,0.4003698654947904
Russian Federation,1999,female,5-14 years,98,10037400,0.0,195905767669,0.976348456771674
Russian Federation,2000,male,35-54 years,2163,21378098,0.0,259708496267,10.117831810856138
Russian Federation,2000,male,55-74 years,9656,10282841,0.0,259708496267,93.90400960201562
Russian Federation,2000,male,25-34 years,8654,10025181,0.0,259708496267,86.3226309829219
Russian Federation,2000,male,75+ years,1165,1380292,0.0,259708496267,84.40243079000675
Russian Federation,2000,male,15-24 years,6578,11393600,0.0,259708496267,57.7341665496419
Russian Federation,2000,female,75+ years,1382,4729070,0.0,259708496267,29.223504832874116
Russian Federation,2000,female,55-74 years,2646,15887955,0.0,259708496267,16.654125719766956
Russian Federation,2000,female,35-54 years,2926,22830770,0.0,259708496267,12.816037304041869
Russian Federation,2000,female,25-34 years,127,9648389,0.0,259708496267,1.3162819202252314
Russian Federation,2000,female,15-24 years,115,11120027,0.0,259708496267,1.0341701508458567
Russian Federation,2000,male,5-14 years,44,9986252,0.0,259708496267,0.4406057447779207
Russian Federation,2000,female,5-14 years,13,9543220,0.0,259708496267,0.136222365197491
Russian Federation,2001,male,35-54 years,21262,21476420,0.0,306602673980,99.00160268797127
Russian Federation,2001,male,55-74 years,9234,10030533,0.0,306602673980,92.05891651021935
Russian Federation,2001,male,25-34 years,8886,10078045,0.0,306602673980,88.17186269757676
Russian Federation,2001,male,75+ years,1236,1485110,0.0,306602673980,83.22615833170606
Russian Federation,2001,male,15-24 years,6945,11547645,0.0,306602673980,60.14213287644364
Russian Federation,2001,female,75+ years,1349,4919708,0.0,306602673980,27.420326572227456
Russian Federation,2001,female,55-74 years,2471,15506563,0.0,306602673980,15.935188216756995
Russian Federation,2001,female,35-54 years,292,23046634,0.0,306602673980,1.2669962997633406
Russian Federation,2001,female,25-34 years,187,9733290,0.0,306602673980,1.9212414301844496
Russian Federation,2001,female,15-24 years,165,11270161,0.0,306602673980,1.4640429715245415
Russian Federation,2001,male,5-14 years,389,9428879,0.0,306602673980,4.125622992934791
Russian Federation,2001,female,5-14 years,114,8998521,0.0,306602673980,1.2668748564347407
Russian Federation,2002,male,35-54 years,2119,21320535,0.0,345110438692,9.938774988526319
Russian Federation,2002,male,55-74 years,885,9892090,0.0,345110438692,8.946542136191644
Russian Federation,2002,male,25-34 years,8696,10156286,0.0,345110438692,85.62185034962583
Russian Federation,2002,male,75+ years,1297,1622258,0.0,345110438692,79.9502915072695
Russian Federation,2002,male,15-24 years,6667,11714752,0.0,345110438692,56.911149292789126
Russian Federation,2002,female,75+ years,1452,5126645,0.0,345110438692,28.32261644798889
Russian Federation,2002,female,55-74 years,2472,15292297,0.0,345110438692,16.165001242128636
Russian Federation,2002,female,35-54 years,291,22995821,0.0,345110438692,1.2654473175800072
Russian Federation,2002,female,25-34 years,186,9838656,0.0,345110438692,1.8905021173623713
Russian Federation,2002,female,15-24 years,154,11425220,0.0,345110438692,1.347895270288012
Russian Federation,2002,male,5-14 years,338,8810074,0.0,345110438692,3.8365171507072473
Russian Federation,2002,female,5-14 years,83,8396266,0.0,345110438692,0.9885346652904994
Russian Federation,2003,male,75+ years,1497,1648684,0.0,430347770732,90.79969236069495
Russian Federation,2003,male,35-54 years,18681,21007346,0.0,430347770732,88.92603568294633
Russian Federation,2003,male,55-74 years,8314,9920853,0.0,430347770732,83.80327780282603
Russian Federation,2003,male,25-34 years,885,10260634,0.0,430347770732,8.625198014079832
Russian Federation,2003,male,15-24 years,6134,12256012,0.0,430347770732,50.04890661007838
Russian Federation,2003,female,75+ years,142,5170321,0.0,430347770732,2.7464445631131995
Russian Federation,2003,female,55-74 years,2214,15243314,0.0,430347770732,14.524400665104713
Russian Federation,2003,female,35-54 years,2718,23024470,0.0,430347770732,11.804831989618002
Russian Federation,2003,female,25-34 years,15,10257511,0.0,430347770732,0.14623430576871915
Russian Federation,2003,female,15-24 years,969,11942216,0.0,430347770732,8.114071961183754
Russian Federation,2003,male,5-14 years,284,8328381,0.0,430347770732,3.4100265105546925
Russian Federation,2003,female,5-14 years,79,7960126,0.0,430347770732,0.9924466019758984
Russian Federation,2004,male,75+ years,158,1776778,0.0,591016690743,8.892500920205
Russian Federation,2004,male,35-54 years,17465,20843896,0.0,591016690743,83.78951804403553
Russian Federation,2004,male,55-74 years,7715,9924764,0.0,591016690743,77.73484588651176
Russian Federation,2004,male,25-34 years,7955,10461766,0.0,591016690743,76.0387873328461
Russian Federation,2004,male,15-24 years,5891,12425537,0.0,591016690743,47.410425802925054
Russian Federation,2004,female,75+ years,1398,5370057,0.0,591016690743,26.033243222557974
Russian Federation,2004,female,55-74 years,229,15236313,0.0,591016690743,1.5029882885708634
Russian Federation,2004,female,35-54 years,2668,22956701,0.0,591016690743,11.621878945062706
Russian Federation,2004,female,25-34 years,142,10494419,0.0,591016690743,1.3531001573312442
Russian Federation,2004,female,15-24 years,992,12088752,0.0,591016690743,8.205975273543539
Russian Federation,2004,male,5-14 years,288,7919935,0.0,591016690743,3.6363934805020497
Russian Federation,2004,female,5-14 years,73,7572781,0.0,591016690743,0.9639787549646556
Russian Federation,2005,male,75+ years,1599,1885942,0.0,764017107992,84.78521608829963
Russian Federation,2005,male,35-54 years,15843,20550405,0.0,764017107992,77.09337115253933
Russian Federation,2005,male,25-34 years,7796,10578048,0.0,764017107992,73.69979792112873
Russian Federation,2005,male,55-74 years,7144,9977150,0.0,764017107992,71.60361425858086
Russian Federation,2005,male,15-24 years,575,12357989,0.0,764017107992,4.652860590829139
Russian Federation,2005,female,75+ years,134,5535287,0.0,764017107992,2.420832018285592
Russian Federation,2005,female,55-74 years,1884,15297324,0.0,764017107992,12.3158795616802
Russian Federation,2005,female,35-54 years,2311,22722081,0.0,764017107992,10.170723359361318
Russian Federation,2005,female,25-34 years,992,10640505,0.0,764017107992,9.322865785035578
Russian Federation,2005,female,15-24 years,94,12011488,0.0,764017107992,0.7825841394504994
Russian Federation,2005,male,5-14 years,26,7467908,0.0,764017107992,0.3481564047120023
Russian Federation,2005,female,5-14 years,69,7138064,0.0,764017107992,0.9666486599167505
Russian Federation,2006,male,75+ years,171,1966649,0.0,989930542279,8.694993361804777
Russian Federation,2006,male,25-34 years,7584,10691395,0.0,989930542279,70.9355514411356
Russian Federation,2006,male,35-54 years,142,20336306,0.0,989930542279,0.6982585726237597
Russian Federation,2006,male,55-74 years,6562,10054153,0.0,989930542279,65.26656198687249
Russian Federation,2006,male,15-24 years,5319,12174930,0.0,989930542279,43.688136194622885
Russian Federation,2006,female,75+ years,141,5646287,0.0,989930542279,2.4972163122420095
Russian Federation,2006,female,55-74 years,1719,15405634,0.0,989930542279,11.158255479780967
Russian Federation,2006,female,35-54 years,2189,22545749,0.0,989930542279,9.709147387385533
Russian Federation,2006,female,25-34 years,974,10784340,0.0,989930542279,9.03161435933956
Russian Federation,2006,female,15-24 years,869,11819245,0.0,989930542279,7.352415488468172
Russian Federation,2006,male,5-14 years,21,7123987,0.0,989930542279,0.29477875240367507
Russian Federation,2006,female,5-14 years,75,6808787,0.0,989930542279,1.101517788704508
Russian Federation,2007,male,75+ years,166,2015773,0.0,1299705247686,8.23505424469918
Russian Federation,2007,male,25-34 years,7483,10843276,0.0,1299705247686,69.01050937004646
Russian Federation,2007,male,35-54 years,1365,20173873,0.0,1299705247686,6.766177223381946
Russian Federation,2007,male,55-74 years,6151,10209479,0.0,1299705247686,60.24793233817318
Russian Federation,2007,male,15-24 years,5257,11862129,0.0,1299705247686,44.317508265168925
Russian Federation,2007,female,75+ years,1358,5710937,0.0,1299705247686,23.77893505041292
Russian Federation,2007,female,55-74 years,1738,15620091,0.0,1299705247686,11.12669574076105
Russian Federation,2007,female,35-54 years,2176,22379725,0.0,1299705247686,9.723086409685553
Russian Federation,2007,female,25-34 years,151,10944247,0.0,1299705247686,1.3797203224671373
Russian Federation,2007,female,15-24 years,949,11502702,0.0,1299705247686,8.250235466414761
Russian Federation,2007,male,5-14 years,192,6911384,0.0,1299705247686,2.7780253564264408
Russian Federation,2007,female,5-14 years,69,6605348,0.0,1299705247686,1.0446080963485953
Russian Federation,2008,male,75+ years,1712,2029226,0.0,1660844408500,84.36714294021465
Russian Federation,2008,male,25-34 years,686,11091377,0.0,1660844408500,6.184984966249006
Russian Federation,2008,male,35-54 years,11848,20041975,0.0,1660844408500,59.11593044098698
Russian Federation,2008,male,55-74 years,5855,10403205,0.0,1660844408500,56.2807327165042
Russian Federation,2008,male,15-24 years,4863,11377099,0.0,1660844408500,42.74376095347329
Russian Federation,2008,female,75+ years,1285,5714841,0.0,1660844408500,22.485314989515896
Russian Federation,2008,female,55-74 years,1613,15906813,0.0,1660844408500,10.140309061280849
Russian Federation,2008,female,35-54 years,24,22229346,0.0,1660844408500,0.10796538953507674
Russian Federation,2008,female,25-34 years,981,11179123,0.0,1660844408500,8.775285860974963
Russian Federation,2008,female,15-24 years,916,11025088,0.0,1660844408500,8.308323706803973
Russian Federation,2008,male,5-14 years,148,6848169,0.0,1660844408500,2.161161618528982
Russian Federation,2008,female,5-14 years,9,6539687,0.0,1660844408500,0.13762126536025346
Russian Federation,2009,male,75+ years,1534,2012787,0.0,1222643696992,76.21273388590049
Russian Federation,2009,male,25-34 years,7233,11373727,0.0,1222643696992,63.59393011631104
Russian Federation,2009,male,35-54 years,11721,19901557,0.0,1222643696992,58.89488948025524
Russian Federation,2009,male,55-74 years,5637,10645241,0.0,1222643696992,52.9532398561949
Russian Federation,2009,male,15-24 years,4632,10819693,0.0,1222643696992,42.810826517905824
Russian Federation,2009,female,75+ years,1133,5657810,0.0,1222643696992,20.025416194605334
Russian Federation,2009,female,55-74 years,1519,16287675,0.0,1222643696992,9.32607017269193
Russian Federation,2009,female,35-54 years,193,22050450,0.0,1222643696992,0.8752655841490763
Russian Federation,2009,female,25-34 years,986,11440839,0.0,1222643696992,8.618249063726882
Russian Federation,2009,female,15-24 years,839,10472951,0.0,1222643696992,8.01111358202669
Russian Federation,2009,male,5-14 years,166,6869835,0.0,1222643696992,2.4163608005141315
Russian Federation,2009,female,5-14 years,78,6552868,0.0,1222643696992,1.1903184987092676
Russian Federation,2010,male,75+ years,156,2023458,0.0,1524916112079,7.7095744018408086
Russian Federation,2010,male,25-34 years,658,11398127,0.0,1524916112079,5.772878298337964
Russian Federation,2010,male,35-54 years,134,19786280,0.0,1524916112079,0.6772369540914209
Russian Federation,2010,male,55-74 years,5178,11174530,0.0,1524916112079,46.33751934085819
Russian Federation,2010,male,15-24 years,3934,10546669,0.0,1524916112079,37.300876703345864
Russian Federation,2010,female,75+ years,141,5711389,0.0,1524916112079,2.4687514718398624
Russian Federation,2010,female,55-74 years,1354,16921727,0.0,1524916112079,8.001547359793713
Russian Federation,2010,female,25-34 years,893,11473939,0.0,1524916112079,7.782854693579947
Russian Federation,2010,female,35-54 years,168,21894031,0.0,1524916112079,0.7673324295557999
Russian Federation,2010,female,15-24 years,763,10241329,0.0,1524916112079,7.450204948986601
Russian Federation,2010,male,5-14 years,131,7012170,0.0,1524916112079,1.8681806060035622
Russian Federation,2010,female,5-14 years,64,6682338,0.0,1524916112079,0.957748620318218
Russian Federation,2011,male,75+ years,1485,2093449,0.0,2051661732060,70.93557091670253
Russian Federation,2011,male,25-34 years,611,11598196,0.0,2051661732060,5.268060653570607
Russian Federation,2011,male,35-54 years,9411,19684905,0.0,2051661732060,47.80820633881647
Russian Federation,2011,male,55-74 years,4892,11401026,0.0,2051661732060,42.90841894404942
Russian Federation,2011,male,15-24 years,3569,10070836,0.0,2051661732060,35.438964550708604
Russian Federation,2011,female,75+ years,113,5829088,0.0,2051661732060,1.9385536811247317
Russian Federation,2011,female,15-24 years,74,9723773,0.0,2051661732060,0.7610214676957185
Russian Federation,2011,female,55-74 years,13,17200185,0.0,2051661732060,0.07558058241815423
Russian Federation,2011,female,25-34 years,843,11638171,0.0,2051661732060,7.243406201885159
Russian Federation,2011,female,35-54 years,1515,21733089,0.0,2051661732060,6.9709372652916475
Russian Federation,2011,male,5-14 years,12,7052757,0.0,2051661732060,0.17014622792193182
Russian Federation,2011,female,5-14 years,67,6720399,0.0,2051661732060,0.9969646147498087
Russian Federation,2012,male,75+ years,1486,2211989,0.0,2210256976945,67.17935758270045
Russian Federation,2012,male,25-34 years,5762,11845892,0.0,2210256976945,48.64133490327279
Russian Federation,2012,male,35-54 years,8755,19588712,0.0,2210256976945,44.69410750436271
Russian Federation,2012,male,55-74 years,484,11597408,0.0,2210256976945,4.17334632014326
Russian Federation,2012,male,15-24 years,3275,9484213,0.0,2210256976945,34.53106757513776
Russian Federation,2012,female,75+ years,195,6062562,0.0,2210256976945,3.216461951234478
Russian Federation,2012,female,25-34 years,866,11827264,0.0,2210256976945,7.322065356789195
Russian Federation,2012,female,35-54 years,1572,21564691,0.0,2210256976945,7.2896940651734825
Russian Federation,2012,female,55-74 years,1229,17375445,0.0,2210256976945,7.073200139622323
Russian Federation,2012,female,15-24 years,627,9131383,0.0,2210256976945,6.866429762063425
Russian Federation,2012,male,5-14 years,17,7159170,0.0,2210256976945,0.2374576941181729
Russian Federation,2012,female,5-14 years,65,6819793,0.0,2210256976945,0.9531081075334691
Russian Federation,2013,male,75+ years,1549,2349484,0.0,2297128039058,65.92937002337534
Russian Federation,2013,male,25-34 years,5825,12057910,0.0,2297128039058,48.30853771507666
Russian Federation,2013,male,35-54 years,8815,19484117,0.0,2297128039058,45.24197837654126
Russian Federation,2013,male,55-74 years,4644,11808589,0.0,2297128039058,39.327306590143834
Russian Federation,2013,male,15-24 years,277,8908926,0.0,2297128039058,3.109241226159023
Russian Federation,2013,female,75+ years,1,6355318,0.0,2297128039058,0.015734853865691695
Russian Federation,2013,female,35-54 years,1454,21385188,0.0,2297128039058,6.799098516225342
Russian Federation,2013,female,25-34 years,83,11984461,0.0,2297128039058,0.6925634786579055
Russian Federation,2013,female,55-74 years,1154,17517861,0.0,2297128039058,6.587562260027067
Russian Federation,2013,female,15-24 years,511,8554683,0.0,2297128039058,5.973336475471973
Russian Federation,2013,male,5-14 years,111,7327888,0.0,2297128039058,1.5147611426375511
Russian Federation,2013,female,5-14 years,54,6979537,0.0,2297128039058,0.7736902891982662
Russian Federation,2014,male,75+ years,1597,2349484,0.0,2063662665172,67.9723718058944
Russian Federation,2014,male,25-34 years,5276,12057910,0.0,2063662665172,43.75550986862566
Russian Federation,2014,male,35-54 years,815,19484117,0.0,2063662665172,4.182894200440287
Russian Federation,2014,male,55-74 years,451,11808589,0.0,2063662665172,3.8192539345725387
Russian Federation,2014,male,15-24 years,2311,8908926,0.0,2063662665172,25.94027607817149
Russian Federation,2014,female,75+ years,119,6355318,0.0,2063662665172,1.8724476100173115
Russian Federation,2014,female,55-74 years,115,17517861,0.0,2063662665172,0.6564728422037371
Russian Federation,2014,female,35-54 years,1297,21385188,0.0,2063662665172,6.064945512753968
Russian Federation,2014,female,25-34 years,723,11984461,0.0,2063662665172,6.032811988791152
Russian Federation,2014,female,15-24 years,467,8554683,0.0,2063662665172,5.458998305372624
Russian Federation,2014,male,5-14 years,96,7327888,0.0,2063662665172,1.310063690929774
Russian Federation,2014,female,5-14 years,44,6979537,0.0,2063662665172,0.6304143097171059
Russian Federation,2015,male,75+ years,1519,2608590,0.0,1368400705491,58.230691676346225
Russian Federation,2015,male,35-54 years,7898,19598084,0.0,1368400705491,40.299857884066626
Russian Federation,2015,male,25-34 years,4994,12407057,0.0,1368400705491,40.25128602214046
Russian Federation,2015,male,55-74 years,4443,12564884,0.0,1368400705491,35.36045378532742
Russian Federation,2015,male,15-24 years,1928,7995706,0.0,1368400705491,24.11294262195233
Russian Federation,2015,female,75+ years,953,6957819,0.0,1368400705491,13.696820799736239
Russian Federation,2015,female,35-54 years,1391,21387236,0.0,1368400705491,6.503879229648937
Russian Federation,2015,female,25-34 years,73,12264840,0.0,1368400705491,0.5951973282978009
Russian Federation,2015,female,55-74 years,162,18280577,0.0,1368400705491,0.8861864699347292
Russian Federation,2015,female,15-24 years,378,7653174,0.0,1368400705491,4.93912721702133
Russian Federation,2015,male,5-14 years,79,7836667,0.0,1368400705491,1.0080816244967408
Russian Federation,2015,female,5-14 years,57,7464309,0.0,1368400705491,0.7636339813906418
Saint Kitts and Nevis,1990,female,15-24 years,0,4900,0.0,208740444,0.0
Saint Kitts and Nevis,1990,female,25-34 years,0,2600,0.0,208740444,0.0
Saint Kitts and Nevis,1990,female,35-54 years,0,2900,0.0,208740444,0.0
Saint Kitts and Nevis,1990,female,5-14 years,0,5700,0.0,208740444,0.0
Saint Kitts and Nevis,1990,female,55-74 years,0,3300,0.0,208740444,0.0
Saint Kitts and Nevis,1990,female,75+ years,0,1000,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,15-24 years,0,4900,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,25-34 years,0,2400,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,35-54 years,0,2400,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,5-14 years,0,6000,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,55-74 years,0,2500,0.0,208740444,0.0
Saint Kitts and Nevis,1990,male,75+ years,0,500,0.0,208740444,0.0
Saint Kitts and Nevis,1991,female,15-24 years,0,4900,0.0,209880963,0.0
Saint Kitts and Nevis,1991,female,25-34 years,0,2600,0.0,209880963,0.0
Saint Kitts and Nevis,1991,female,35-54 years,0,2900,0.0,209880963,0.0
Saint Kitts and Nevis,1991,female,5-14 years,0,5700,0.0,209880963,0.0
Saint Kitts and Nevis,1991,female,55-74 years,0,3300,0.0,209880963,0.0
Saint Kitts and Nevis,1991,female,75+ years,0,1000,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,15-24 years,0,4900,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,25-34 years,0,2400,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,35-54 years,0,2400,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,5-14 years,0,6000,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,55-74 years,0,2500,0.0,209880963,0.0
Saint Kitts and Nevis,1991,male,75+ years,0,500,0.0,209880963,0.0
Saint Kitts and Nevis,1992,female,15-24 years,0,4900,0.0,229434519,0.0
Saint Kitts and Nevis,1992,female,25-34 years,0,2600,0.0,229434519,0.0
Saint Kitts and Nevis,1992,female,35-54 years,0,2900,0.0,229434519,0.0
Saint Kitts and Nevis,1992,female,5-14 years,0,5700,0.0,229434519,0.0
Saint Kitts and Nevis,1992,female,55-74 years,0,3300,0.0,229434519,0.0
Saint Kitts and Nevis,1992,female,75+ years,0,1000,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,15-24 years,0,4900,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,25-34 years,0,2400,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,35-54 years,0,2400,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,5-14 years,0,6000,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,55-74 years,0,2500,0.0,229434519,0.0
Saint Kitts and Nevis,1992,male,75+ years,0,500,0.0,229434519,0.0
Saint Lucia,1986,male,35-54 years,3,8300,0.0,289689704,36.14457831325301
Saint Lucia,1986,male,25-34 years,2,8400,0.0,289689704,23.809523809523807
Saint Lucia,1986,female,15-24 years,0,14800,0.0,289689704,0.0
Saint Lucia,1986,female,25-34 years,0,9700,0.0,289689704,0.0
Saint Lucia,1986,female,35-54 years,0,9800,0.0,289689704,0.0
Saint Lucia,1986,female,5-14 years,0,15200,0.0,289689704,0.0
Saint Lucia,1986,female,55-74 years,0,6300,0.0,289689704,0.0
Saint Lucia,1986,female,75+ years,0,1600,0.0,289689704,0.0
Saint Lucia,1986,male,15-24 years,0,14600,0.0,289689704,0.0
Saint Lucia,1986,male,5-14 years,0,15400,0.0,289689704,0.0
Saint Lucia,1986,male,55-74 years,0,4900,0.0,289689704,0.0
Saint Lucia,1986,male,75+ years,0,1000,0.0,289689704,0.0
Saint Lucia,1987,male,55-74 years,3,4900,0.0,319998987,61.224489795918366
Saint Lucia,1987,male,25-34 years,3,8900,0.0,319998987,33.70786516853933
Saint Lucia,1987,male,35-54 years,2,8700,0.0,319998987,22.98850574712644
Saint Lucia,1987,male,15-24 years,2,14600,0.0,319998987,13.698630136986303
Saint Lucia,1987,female,25-34 years,1,10200,0.0,319998987,9.803921568627452
Saint Lucia,1987,female,15-24 years,0,14800,0.0,319998987,0.0
Saint Lucia,1987,female,35-54 years,0,10000,0.0,319998987,0.0
Saint Lucia,1987,female,5-14 years,0,15000,0.0,319998987,0.0
Saint Lucia,1987,female,55-74 years,0,6300,0.0,319998987,0.0
Saint Lucia,1987,female,75+ years,0,1600,0.0,319998987,0.0
Saint Lucia,1987,male,5-14 years,0,15300,0.0,319998987,0.0
Saint Lucia,1987,male,75+ years,0,1000,0.0,319998987,0.0
Saint Lucia,1988,female,75+ years,1,1600,0.0,366541091,62.5
Saint Lucia,1988,male,55-74 years,2,4900,0.0,366541091,40.816326530612244
Saint Lucia,1988,female,55-74 years,2,6300,0.0,366541091,31.746031746031747
Saint Lucia,1988,male,35-54 years,2,8800,0.0,366541091,22.72727272727273
Saint Lucia,1988,male,25-34 years,1,9000,0.0,366541091,11.11111111111111
Saint Lucia,1988,male,15-24 years,1,14800,0.0,366541091,6.756756756756757
Saint Lucia,1988,female,5-14 years,1,15300,0.0,366541091,6.5359477124183005
Saint Lucia,1988,female,15-24 years,0,15000,0.0,366541091,0.0
Saint Lucia,1988,female,25-34 years,0,10400,0.0,366541091,0.0
Saint Lucia,1988,female,35-54 years,0,10200,0.0,366541091,0.0
Saint Lucia,1988,male,5-14 years,0,15700,0.0,366541091,0.0
Saint Lucia,1988,male,75+ years,0,1000,0.0,366541091,0.0
Saint Lucia,1989,male,55-74 years,2,6532,0.0,415518112,30.61849357011635
Saint Lucia,1989,female,55-74 years,1,7188,0.0,415518112,13.912075681691709
Saint Lucia,1989,male,25-34 years,1,9610,0.0,415518112,10.40582726326743
